BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:12.749,00:00:13.951,12.749,13.951,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:15.876,00:00:17.319,15.876,17.319,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:17.319,00:00:21.649,17.319,21.649,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','TWO'
00:00:38.246,00:00:39.449,38.246,39.449,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:41.133,00:00:42.576,41.133,42.576,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:42.576,00:00:53.641,42.576,53.641,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','TWO'
00:01:01.339,00:01:02.782,61.339,62.782,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:01:04.225,00:01:05.428,64.225,65.428,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:01:05.428,00:01:14.809,65.428,74.809,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','TWO'
