BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.405,00:00:03.608,2.405,3.608,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','T'
00:00:04.811,00:00:06.254,4.811,6.254,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','F'
00:00:06.254,00:00:13.951,6.254,13.951,2,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','ONE'
00:00:15.876,00:00:17.319,15.876,17.319,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','F'
00:00:18.522,00:00:19.724,18.522,19.724,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','T'
00:00:19.724,00:00:30.789,19.724,30.789,2,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','ONE'
00:00:33.435,00:00:34.879,33.435,34.879,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','T'
00:00:36.081,00:00:37.525,36.081,37.525,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','F'
00:00:37.525,00:00:47.387,37.525,47.387,2,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','TWO'
00:00:49.311,00:00:50.755,49.311,50.755,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','T'
00:00:51.717,00:00:53.160,51.717,53.160,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','F'
00:00:53.160,00:00:59.895,53.160,59.895,2,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','TWO'
00:01:02.541,00:01:03.985,62.541,63.985,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','F'
00:01:05.187,00:01:06.631,65.187,66.631,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','T'
00:01:06.631,00:01:21.785,66.631,81.785,2,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','TWO'
00:01:23.950,00:01:25.153,83.950,85.153,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','F'
00:01:26.355,00:01:27.558,86.355,87.558,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','T'
00:01:27.558,00:01:33.812,87.558,93.812,2,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','ONE'
00:01:35.977,00:01:37.180,95.977,97.180,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','T'
00:01:38.383,00:01:39.826,98.383,99.826,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','F'
00:01:39.826,00:01:46.561,99.826,106.561,2,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','TWO'
00:01:48.726,00:01:49.929,108.726,109.929,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','F'
00:01:51.132,00:01:52.575,111.132,112.575,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','T'
00:01:52.575,00:01:59.070,112.575,119.070,2,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','TWO'
00:02:00.994,00:02:02.437,120.994,122.437,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','F'
00:02:03.640,00:02:04.843,123.640,124.843,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','T'
00:02:04.843,00:02:07.248,124.843,127.248,2,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','ONE'
00:02:10.135,00:02:11.578,130.135,131.578,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','T'
00:02:12.540,00:02:13.983,132.540,133.983,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','F'
00:02:13.983,00:02:16.870,133.983,136.870,2,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','ONE'
00:02:19.757,00:02:21.200,139.757,141.200,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','F'
00:02:22.403,00:02:23.605,142.403,143.605,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','T'
00:02:23.605,00:02:30.341,143.605,150.341,2,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','ONE'
00:02:32.505,00:02:33.949,152.505,153.949,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','F'
00:02:35.151,00:02:36.354,155.151,156.354,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','T'
00:02:36.354,00:02:40.443,156.354,160.443,2,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','TWO'
00:02:43.089,00:02:44.533,163.089,164.533,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','T'
00:02:45.735,00:02:46.938,165.735,166.938,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','F'
00:02:46.938,00:02:51.509,166.938,171.509,2,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','TWO'
00:02:53.914,00:02:55.117,173.914,175.117,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','F'
00:02:56.319,00:02:57.763,176.319,177.763,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','T'
00:02:57.763,00:03:00.168,177.763,180.168,2,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','ONE'
00:03:03.055,00:03:04.498,183.055,184.498,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','T'
00:03:05.701,00:03:07.144,185.701,187.144,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','F'
00:03:07.144,00:03:11.955,187.144,191.955,2,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','TWO'
00:03:14.120,00:03:15.563,194.120,195.563,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','F'
00:03:16.766,00:03:18.209,196.766,198.209,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','T'
00:03:18.209,00:03:21.577,198.209,201.577,2,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','ONE'
00:03:24.463,00:03:25.666,204.463,205.666,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','T'
00:03:26.869,00:03:28.312,206.869,208.312,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','F'
00:03:28.312,00:03:33.123,208.312,213.123,2,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','TWO'
00:03:36.009,00:03:37.453,216.009,217.453,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','T'
00:03:38.655,00:03:39.858,218.655,219.858,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','F'
