BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:10.584,00:00:12.027,10.584,12.027,3,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','F'
00:00:12.989,00:00:14.432,12.989,14.432,3,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','T'
00:00:14.432,00:00:22.370,14.432,22.370,2,'NADL/V3-K1F.ogg','NADL/V3-K1F.ogg','ONE'
00:00:27.181,00:00:28.384,27.181,28.384,3,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','T'
00:00:29.587,00:00:31.030,29.587,31.030,3,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','F'
00:00:31.030,00:00:46.906,31.030,46.906,2,'NADL/V3-B1F.ogg','NADL/V3-B1F.ogg','ONE'
00:01:18.177,00:01:19.380,78.177,79.380,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','F'
00:01:20.582,00:01:22.026,80.582,82.026,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','T'
00:01:22.026,00:01:26.596,82.026,86.596,2,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','TWO'
00:01:29.483,00:01:30.926,89.483,90.926,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','F'
00:01:31.888,00:01:33.331,91.888,93.331,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','T'
00:01:33.331,00:01:45.118,93.331,105.118,2,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','TWO'
00:01:51.132,00:01:52.334,111.132,112.334,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','F'
00:01:53.537,00:01:54.980,113.537,114.980,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','T'
00:01:54.980,00:01:58.829,114.980,118.829,2,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','ONE'
00:02:04.602,00:02:06.045,124.602,126.045,3,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','F'
00:02:07.008,00:02:08.451,127.008,128.451,3,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','T'
00:02:08.451,00:02:11.819,128.451,131.819,2,'NADL/V3-E1F.ogg','NADL/V3-E1F.ogg','TWO'
00:02:20.238,00:02:21.440,140.238,141.440,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','F'
00:02:22.643,00:02:24.086,142.643,144.086,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','T'
00:02:24.086,00:02:30.100,144.086,150.100,2,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','TWO'
00:02:35.873,00:02:37.076,155.873,157.076,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','F'
00:02:38.279,00:02:39.722,158.279,159.722,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','T'
00:02:39.722,00:02:42.849,159.722,162.849,2,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','ONE'
00:02:47.900,00:02:49.344,167.900,169.344,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','T'
00:02:50.546,00:02:51.749,170.546,171.749,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','F'
00:02:51.749,00:02:58.244,171.749,178.244,2,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','TWO'
00:03:02.574,00:03:03.776,182.574,183.776,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','F'
00:03:04.979,00:03:06.182,184.979,186.182,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','T'
00:03:06.182,00:03:10.271,186.182,190.271,2,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','TWO'
00:03:15.563,00:03:17.006,195.563,197.006,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','F'
00:03:17.969,00:03:19.412,197.969,199.412,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','T'
00:03:19.412,00:03:21.096,199.412,201.096,2,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','TWO'
00:03:31.920,00:03:33.123,211.920,213.123,3,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','T'
00:03:34.326,00:03:35.528,214.326,215.528,3,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','F'
00:03:35.528,00:03:41.783,215.528,221.783,2,'NADL/V3-J1F.ogg','NADL/V3-J1F.ogg','TWO'
