BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:05.051,00:00:06.494,5.051,6.494,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:00:08.900,00:00:10.343,8.900,10.343,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:00:10.343,00:00:22.370,10.343,22.370,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','TWO'
00:00:41.133,00:00:42.576,41.133,42.576,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:45.463,00:00:46.906,45.463,46.906,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:46.906,00:00:52.920,46.906,52.920,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','ONE'
