BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:29.587,00:00:30.789,29.587,30.789,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','T'
00:00:31.992,00:00:33.195,31.992,33.195,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','F'
00:00:33.435,00:00:38.246,33.435,38.246,2,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','ONE'
00:00:40.411,00:00:41.614,40.411,41.614,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','F'
00:00:42.576,00:00:44.019,42.576,44.019,3,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','T'
00:00:44.019,00:00:57.971,44.019,57.971,2,'NADL/V2-N1F.ogg','NADL/V2-N1F.ogg','TWO'
00:00:59.895,00:01:01.339,59.895,61.339,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','T'
00:01:02.301,00:01:03.744,62.301,63.744,3,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','F'
00:01:03.744,00:01:09.758,63.744,69.758,2,'NADL/V2-E1F.ogg','NADL/V2-E1F.ogg','TWO'
00:01:13.847,00:01:15.050,73.847,75.050,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','F'
00:01:16.253,00:01:17.455,76.253,77.455,3,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','T'
00:01:17.455,00:01:25.634,77.455,85.634,2,'NADL/V2-H1F.ogg','NADL/V2-H1F.ogg','ONE'
00:01:27.799,00:01:29.001,87.799,89.001,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','F'
00:01:29.964,00:01:31.407,89.964,91.407,3,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','T'
00:01:31.407,00:01:41.269,91.407,101.269,2,'NADL/V2-J1F.ogg','NADL/V2-J1F.ogg','TWO'
00:01:44.156,00:01:45.359,104.156,105.359,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','T'
00:01:46.561,00:01:47.764,106.561,107.764,3,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','F'
00:01:47.764,00:01:58.348,107.764,118.348,2,'NADL/V2-G1F.ogg','NADL/V2-G1F.ogg','ONE'
