BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:01.924,00:00:03.127,1.924,3.127,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','F'
00:00:04.329,00:00:05.532,4.329,5.532,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','T'
00:00:05.532,00:00:11.305,5.532,11.305,2,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','ONE'
00:00:30.308,00:00:31.511,30.308,31.511,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:00:32.473,00:00:33.917,32.473,33.917,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:00:33.917,00:00:38.006,33.917,38.006,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
