BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.405,00:00:03.608,2.405,3.608,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:00:04.570,00:00:06.013,4.570,6.013,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:00:06.013,00:00:14.432,6.013,14.432,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','TWO'
00:00:49.552,00:00:50.755,49.552,50.755,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:51.957,00:00:53.160,51.957,53.160,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:53.160,00:01:25.393,53.160,85.393,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','ONE'
00:01:39.585,00:01:40.788,99.585,100.788,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:01:41.750,00:01:42.953,101.750,102.953,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:01:43.194,00:02:03.399,103.194,123.399,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
