BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.367,2.165,3.367,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:04.329,00:00:05.532,4.329,5.532,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:05.532,00:00:15.154,5.532,15.154,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','ONE'
00:00:24.054,00:00:25.257,24.054,25.257,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:26.460,00:00:27.662,26.460,27.662,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:27.662,00:00:45.463,27.662,45.463,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','TWO'
00:00:52.920,00:00:54.122,52.920,54.122,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:55.325,00:00:56.528,55.325,56.528,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:56.528,00:01:13.125,56.528,73.125,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','TWO'
00:01:21.785,00:01:22.747,81.785,82.747,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','T'
00:01:23.950,00:01:25.153,83.950,85.153,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','F'
00:01:25.153,00:01:30.204,85.153,90.204,2,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','TWO'
