BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:00.000,00:00:00.000,0.000,0.000,0,'ResumedAfterPause','','2019-08-22 16:52:05'
00:00:00.000,00:00:00.000,0.000,0.000,3,'NADL/V3.mp4','NADL/V3.mp4','V'
