BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:01.683,00:00:02.886,1.683,2.886,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:04.089,00:00:05.292,4.089,5.292,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:05.292,00:00:05.773,5.292,5.773,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','TWO'
00:00:09.381,00:00:10.584,9.381,10.584,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:11.546,00:00:12.989,11.546,12.989,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:12.989,00:00:15.154,12.989,15.154,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','ONE'
00:00:19.243,00:00:20.687,19.243,20.687,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:21.649,00:00:22.851,21.649,22.851,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:22.851,00:00:24.054,22.851,24.054,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','ONE'
