BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:04.811,00:00:06.254,4.811,6.254,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','T'
00:00:07.216,00:00:08.659,7.216,8.659,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','F'
00:00:08.659,00:00:13.711,8.659,13.711,2,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','ONE'
00:00:17.800,00:00:19.243,17.800,19.243,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','F'
00:00:20.205,00:00:21.649,20.205,21.649,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','T'
00:00:21.649,00:00:27.422,21.649,27.422,2,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','ONE'
00:00:29.346,00:00:30.789,29.346,30.789,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','T'
00:00:31.752,00:00:33.195,31.752,33.195,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','F'
00:00:33.195,00:00:35.600,33.195,35.600,2,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','TWO'
00:00:38.487,00:00:39.690,38.487,39.690,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','F'
00:00:40.652,00:00:42.095,40.652,42.095,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','T'
00:00:42.095,00:00:44.741,42.095,44.741,2,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','TWO'
00:00:47.387,00:00:48.830,47.387,48.830,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','F'
00:00:50.033,00:00:51.236,50.033,51.236,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','T'
00:00:51.236,00:00:53.401,51.236,53.401,2,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','TWO'
