BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:01.924,00:00:03.127,1.924,3.127,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:00:04.570,00:00:05.773,4.570,5.773,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:00:05.773,00:00:12.027,5.773,12.027,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','ONE'
00:00:15.876,00:00:17.078,15.876,17.078,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','F'
00:00:18.281,00:00:19.484,18.281,19.484,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','T'
00:00:19.484,00:00:24.054,19.484,24.054,2,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','TWO'
00:00:29.827,00:00:31.030,29.827,31.030,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:32.233,00:00:33.435,32.233,33.435,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:33.435,00:00:36.322,33.435,36.322,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','TWO'
