BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:06.494,00:00:07.697,6.494,7.697,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','F'
00:00:09.140,00:00:10.343,9.140,10.343,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','T'
00:00:10.343,00:00:27.422,10.343,27.422,2,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','TWO'
00:00:29.587,00:00:30.789,29.587,30.789,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','F'
00:00:31.992,00:00:33.435,31.992,33.435,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','T'
00:00:33.435,00:00:47.868,33.435,47.868,2,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','ONE'
00:00:50.033,00:00:51.236,50.033,51.236,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','T'
00:00:52.439,00:00:53.882,52.439,53.882,3,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','F'
00:00:53.882,00:00:57.490,53.882,57.490,2,'NADL/V3-D1F.ogg','NADL/V3-D1F.ogg','ONE'
00:01:00.136,00:01:01.339,60.136,61.339,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','F'
00:01:02.541,00:01:03.985,62.541,63.985,3,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','T'
00:01:03.985,00:01:08.796,63.985,68.796,2,'NADL/V3-F1F.ogg','NADL/V3-F1F.ogg','ONE'
00:01:10.961,00:01:12.404,70.961,72.404,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','F'
00:01:13.607,00:01:14.809,73.607,74.809,3,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','T'
00:01:15.050,00:01:24.191,75.050,84.191,2,'NADL/V3-L1F.ogg','NADL/V3-L1F.ogg','ONE'
00:01:27.077,00:01:28.280,87.077,88.280,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','T'
00:01:29.723,00:01:30.926,89.723,90.926,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','F'
