BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:15.395,00:00:16.597,15.395,16.597,3,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','F'
00:00:18.041,00:00:19.243,18.041,19.243,3,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','T'
00:00:19.243,00:00:24.295,19.243,24.295,2,'NADL/V1-L1F.ogg','NADL/V1-L1F.ogg','TWO'
00:00:27.181,00:00:28.625,27.181,28.625,3,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','F'
00:00:30.068,00:00:31.271,30.068,31.271,3,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','T'
00:00:31.271,00:00:41.614,31.271,41.614,2,'NADL/V1-J1F.ogg','NADL/V1-J1F.ogg','ONE'
00:00:44.019,00:00:45.222,44.019,45.222,3,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','F'
00:00:46.665,00:00:48.109,46.665,48.109,3,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','T'
00:00:48.109,00:00:53.160,48.109,53.160,2,'NADL/V1-N1F.ogg','NADL/V1-N1F.ogg','TWO'
00:00:57.971,00:00:59.174,57.971,59.174,3,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','F'
00:01:00.617,00:01:02.060,60.617,62.060,3,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','T'
00:01:02.060,00:01:04.947,62.060,64.947,2,'NADL/V1-M1F.ogg','NADL/V1-M1F.ogg','ONE'
00:01:08.315,00:01:09.758,68.315,69.758,3,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','T'
00:01:11.201,00:01:12.644,71.201,72.644,3,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','F'
00:01:12.644,00:01:18.899,72.644,78.899,2,'NADL/V1-O1F.ogg','NADL/V1-O1F.ogg','TWO'
00:01:21.545,00:01:22.988,81.545,82.988,3,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','F'
00:01:24.431,00:01:25.874,84.431,85.874,3,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','T'
00:01:25.874,00:01:30.204,85.874,90.204,2,'NADL/V1-A1F.ogg','NADL/V1-A1F.ogg','TWO'
00:01:33.572,00:01:35.015,93.572,95.015,3,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','F'
00:01:36.458,00:01:37.902,96.458,97.902,3,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','T'
00:01:37.902,00:01:45.118,97.902,105.118,2,'NADL/V1-D1F.ogg','NADL/V1-D1F.ogg','ONE'
00:01:47.523,00:01:48.726,107.523,108.726,3,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','T'
00:01:50.169,00:01:51.853,110.169,111.853,3,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','F'
00:01:51.853,00:01:59.070,111.853,119.070,2,'NADL/V1-Q1F.ogg','NADL/V1-Q1F.ogg','ONE'
00:02:01.235,00:02:02.678,121.235,122.678,3,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','T'
00:02:04.121,00:02:05.805,124.121,125.805,3,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','F'
00:02:05.805,00:02:12.540,125.805,132.540,2,'NADL/V1-G1F.ogg','NADL/V1-G1F.ogg','TWO'
00:02:14.946,00:02:16.389,134.946,136.389,3,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','F'
00:02:18.073,00:02:19.516,138.073,139.516,3,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','T'
00:02:19.516,00:02:24.327,139.516,144.327,2,'NADL/V1-P1F.ogg','NADL/V1-P1F.ogg','ONE'
00:02:27.695,00:02:29.138,147.695,149.138,3,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','F'
00:02:30.581,00:02:32.024,150.581,152.024,3,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','T'
00:02:32.024,00:02:35.633,152.024,155.633,2,'NADL/V1-I1F.ogg','NADL/V1-I1F.ogg','ONE'
00:02:40.443,00:02:41.887,160.443,161.887,3,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','F'
00:02:43.330,00:02:44.773,163.330,164.773,3,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','T'
00:02:44.773,00:02:48.381,164.773,168.381,2,'NADL/V1-B1F.ogg','NADL/V1-B1F.ogg','ONE'
00:02:51.749,00:02:53.192,171.749,173.192,3,'NADL/V1-E1F.ogg','NADL/V1-E1F.ogg','T'
00:02:54.876,00:02:56.079,174.876,176.079,3,'NADL/V1-E1F.ogg','NADL/V1-E1F.ogg','F'
00:02:56.079,00:03:00.168,176.079,180.168,2,'NADL/V1-E1F.ogg','NADL/V1-E1F.ogg','TWO'
