BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:14.432,00:00:15.635,14.432,15.635,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','T'
00:00:16.838,00:00:18.281,16.838,18.281,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','F'
00:00:18.281,00:00:27.181,18.281,27.181,2,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','TWO'
00:00:30.068,00:00:31.271,30.068,31.271,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','F'
00:00:32.714,00:00:34.157,32.714,34.157,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','T'
00:00:34.157,00:00:39.930,34.157,39.930,2,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','TWO'
00:00:43.057,00:00:44.260,43.057,44.260,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','F'
00:00:45.703,00:00:46.906,45.703,46.906,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','T'
00:00:46.906,00:00:56.287,46.906,56.287,2,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','TWO'
00:00:59.174,00:01:00.617,59.174,60.617,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','T'
00:01:01.820,00:01:03.023,61.820,63.023,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','F'
00:01:03.023,00:01:14.328,63.023,74.328,2,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','ONE'
00:01:17.455,00:01:18.658,77.455,78.658,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','T'
00:01:19.861,00:01:21.304,79.861,81.304,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','F'
00:01:21.304,00:01:24.672,81.304,84.672,2,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','ONE'
00:01:27.558,00:01:29.001,87.558,89.001,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','F'
00:01:30.204,00:01:31.647,90.204,91.647,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','T'
00:01:31.647,00:01:41.029,91.647,101.029,2,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','ONE'
00:01:44.156,00:01:45.599,104.156,105.599,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','T'
00:01:46.802,00:01:48.245,106.802,108.245,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','F'
00:01:48.245,00:01:51.853,108.245,111.853,2,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','TWO'
00:01:54.980,00:01:56.424,114.980,116.424,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','F'
00:01:57.626,00:01:59.070,117.626,119.070,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','T'
00:01:59.070,00:02:01.716,119.070,121.716,2,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','ONE'
00:02:04.602,00:02:06.045,124.602,126.045,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','T'
00:02:07.489,00:02:08.691,127.489,128.691,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','F'
00:02:08.691,00:02:15.667,128.691,135.667,2,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','ONE'
00:02:19.035,00:02:20.478,139.035,140.478,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','T'
00:02:21.681,00:02:23.124,141.681,143.124,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','F'
00:02:23.124,00:02:27.454,143.124,147.454,2,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','TWO'
00:02:30.822,00:02:32.024,150.822,152.024,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','T'
00:02:33.227,00:02:34.670,153.227,154.670,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','F'
00:02:34.670,00:02:37.316,154.670,157.316,2,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','TWO'
