BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:06.254,00:00:07.697,6.254,7.697,3,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','F'
00:00:08.659,00:00:10.103,8.659,10.103,3,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','T'
00:00:10.103,00:00:21.168,10.103,21.168,2,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','ONE'
00:00:25.738,00:00:26.941,25.738,26.941,3,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','F'
00:00:28.384,00:00:29.827,28.384,29.827,3,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','T'
00:00:29.827,00:00:36.803,29.827,36.803,2,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','TWO'
00:00:39.690,00:00:41.133,39.690,41.133,3,'NADL/V4-H2F.ogg','NADL/V4-H2F.ogg','F'
00:00:42.336,00:00:43.538,42.336,43.538,3,'NADL/V4-H2F.ogg','NADL/V4-H2F.ogg','T'
00:00:43.538,00:01:04.706,43.538,64.706,2,'NADL/V4-H2F.ogg','NADL/V4-H2F.ogg','ONE'
00:01:07.593,00:01:08.796,67.593,68.796,3,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','T'
00:01:09.998,00:01:11.442,69.998,71.442,3,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','F'
00:01:11.442,00:01:19.380,71.442,79.380,2,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','TWO'
00:01:21.785,00:01:22.988,81.785,82.988,3,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','F'
00:01:24.191,00:01:25.393,84.191,85.393,3,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','T'
00:01:25.393,00:01:29.964,85.393,89.964,2,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','ONE'
00:01:32.850,00:01:34.053,92.850,94.053,3,'NADL/V4-K2F.ogg','NADL/V4-K2F.ogg','T'
00:01:35.256,00:01:36.699,95.256,96.699,3,'NADL/V4-K2F.ogg','NADL/V4-K2F.ogg','F'
00:01:36.699,00:01:39.585,96.699,99.585,2,'NADL/V4-K2F.ogg','NADL/V4-K2F.ogg','TWO'
00:01:42.231,00:01:43.675,102.231,103.675,3,'NADL/V4-I2F.ogg','NADL/V4-I2F.ogg','T'
00:01:44.877,00:01:46.321,104.877,106.321,3,'NADL/V4-I2F.ogg','NADL/V4-I2F.ogg','F'
00:01:46.321,00:01:53.056,106.321,113.056,2,'NADL/V4-I2F.ogg','NADL/V4-I2F.ogg','ONE'
00:01:55.221,00:01:56.664,115.221,116.664,3,'NADL/V4-Q2F.ogg','NADL/V4-Q2F.ogg','F'
00:01:57.867,00:01:59.310,117.867,119.310,3,'NADL/V4-Q2F.ogg','NADL/V4-Q2F.ogg','T'
00:01:59.310,00:02:06.045,119.310,126.045,2,'NADL/V4-Q2F.ogg','NADL/V4-Q2F.ogg','TWO'
00:02:08.210,00:02:09.654,128.210,129.654,3,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','T'
00:02:10.856,00:02:12.300,130.856,132.300,3,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','F'
00:02:12.300,00:02:15.186,132.300,135.186,2,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','ONE'
00:02:18.073,00:02:19.275,138.073,139.275,3,'NADL/V4-L2F.ogg','NADL/V4-L2F.ogg','F'
00:02:20.478,00:02:21.921,140.478,141.921,3,'NADL/V4-L2F.ogg','NADL/V4-L2F.ogg','T'
00:02:21.921,00:02:27.695,141.921,147.695,2,'NADL/V4-L2F.ogg','NADL/V4-L2F.ogg','TWO'
00:02:29.619,00:02:31.062,149.619,151.062,3,'NADL/V4-G2F.ogg','NADL/V4-G2F.ogg','T'
00:02:32.505,00:02:33.949,152.505,153.949,3,'NADL/V4-G2F.ogg','NADL/V4-G2F.ogg','F'
00:02:33.949,00:02:37.076,153.949,157.076,2,'NADL/V4-G2F.ogg','NADL/V4-G2F.ogg','ONE'
00:02:39.241,00:02:40.443,159.241,160.443,3,'NADL/V4-D2F.ogg','NADL/V4-D2F.ogg','F'
00:02:41.887,00:02:43.089,161.887,163.089,3,'NADL/V4-D2F.ogg','NADL/V4-D2F.ogg','T'
00:02:43.089,00:02:48.863,163.089,168.863,2,'NADL/V4-D2F.ogg','NADL/V4-D2F.ogg','TWO'
00:02:51.268,00:02:52.711,171.268,172.711,3,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','F'
00:02:53.673,00:02:55.117,173.673,175.117,3,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','T'
00:02:55.117,00:02:57.041,175.117,177.041,2,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','ONE'
00:03:00.168,00:03:01.611,180.168,181.611,3,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','F'
00:03:02.814,00:03:04.017,182.814,184.017,3,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','T'
