BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:01.683,00:00:02.886,1.683,2.886,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:04.089,00:00:05.292,4.089,5.292,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:05.292,00:00:14.192,5.292,14.192,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','ONE'
00:00:22.370,00:00:23.573,22.370,23.573,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:24.776,00:00:25.979,24.776,25.979,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:25.979,00:00:31.992,25.979,31.992,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','TWO'
00:00:34.638,00:00:35.841,34.638,35.841,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:37.044,00:00:38.246,37.044,38.246,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:38.246,00:00:44.982,38.246,44.982,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','ONE'
