BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.367,2.165,3.367,3,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','F'
00:00:04.570,00:00:05.773,4.570,5.773,3,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','T'
00:00:05.773,00:00:14.913,5.773,14.913,2,'NADL/V4-D1F.ogg','NADL/V4-D1F.ogg','ONE'
00:00:17.319,00:00:18.762,17.319,18.762,3,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','T'
00:00:19.724,00:00:21.168,19.724,21.168,3,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','F'
00:00:21.168,00:00:32.233,21.168,32.233,2,'NADL/V4-E1F.ogg','NADL/V4-E1F.ogg','ONE'
00:00:36.563,00:00:37.765,36.563,37.765,3,'NADL/V4-I1F.ogg','NADL/V4-I1F.ogg','T'
00:00:38.968,00:00:40.171,38.968,40.171,3,'NADL/V4-I1F.ogg','NADL/V4-I1F.ogg','F'
00:00:40.171,00:00:53.641,40.171,53.641,2,'NADL/V4-I1F.ogg','NADL/V4-I1F.ogg','ONE'
00:00:56.047,00:00:57.249,56.047,57.249,3,'NADL/V4-C1F.ogg','NADL/V4-C1F.ogg','F'
00:00:58.452,00:00:59.895,58.452,59.895,3,'NADL/V4-C1F.ogg','NADL/V4-C1F.ogg','T'
00:00:59.895,00:01:07.112,59.895,67.112,2,'NADL/V4-C1F.ogg','NADL/V4-C1F.ogg','TWO'
00:01:10.239,00:01:11.442,70.239,71.442,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','F'
00:01:12.644,00:01:13.847,72.644,73.847,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','T'
00:01:13.847,00:01:17.936,73.847,77.936,2,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','ONE'
00:01:21.304,00:01:22.507,81.304,82.507,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','T'
00:01:23.709,00:01:24.912,83.709,84.912,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','F'
00:01:25.153,00:01:30.445,85.153,90.445,2,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','ONE'
00:01:33.331,00:01:34.775,93.331,94.775,3,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','F'
00:01:35.737,00:01:37.180,95.737,97.180,3,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','T'
00:01:37.180,00:01:41.269,97.180,101.269,2,'NADL/V4-N1F.ogg','NADL/V4-N1F.ogg','TWO'
00:01:47.764,00:01:48.967,107.764,108.967,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','T'
00:01:49.929,00:01:51.372,109.929,111.372,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','F'
00:01:51.372,00:01:59.070,111.372,119.070,2,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','ONE'
00:02:02.437,00:02:03.640,122.437,123.640,3,'NADL/V4-K1F.ogg','NADL/V4-K1F.ogg','T'
00:02:04.602,00:02:06.045,124.602,126.045,3,'NADL/V4-K1F.ogg','NADL/V4-K1F.ogg','F'
