BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:01.924,00:00:03.127,1.924,3.127,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','F'
00:00:04.329,00:00:05.773,4.329,5.773,3,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','T'
00:00:05.773,00:00:09.862,5.773,9.862,2,'NADL/V3-I2F.ogg','NADL/V3-I2F.ogg','ONE'
00:00:12.508,00:00:13.951,12.508,13.951,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','T'
00:00:15.154,00:00:16.597,15.154,16.597,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','F'
00:00:16.597,00:00:18.762,16.597,18.762,2,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','TWO'
00:00:21.168,00:00:22.611,21.168,22.611,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','T'
00:00:23.573,00:00:25.016,23.573,25.016,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','F'
00:00:25.016,00:00:30.789,25.016,30.789,2,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','ONE'
00:00:32.954,00:00:34.398,32.954,34.398,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','T'
00:00:35.600,00:00:36.803,35.600,36.803,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','F'
00:00:36.803,00:00:41.373,36.803,41.373,2,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','TWO'
00:00:44.260,00:00:45.703,44.260,45.703,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','F'
00:00:46.906,00:00:48.109,46.906,48.109,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','T'
00:00:48.109,00:00:50.995,48.109,50.995,2,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','ONE'
00:00:53.641,00:00:54.844,53.641,54.844,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','T'
