BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:03.367,00:00:04.570,3.367,4.570,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','F'
00:00:05.773,00:00:06.975,5.773,6.975,3,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','T'
00:00:06.975,00:00:17.319,6.975,17.319,2,'NADL/V3-L2F.ogg','NADL/V3-L2F.ogg','ONE'
00:00:19.965,00:00:21.168,19.965,21.168,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','T'
00:00:22.370,00:00:23.573,22.370,23.573,3,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','F'
00:00:23.573,00:00:30.789,23.573,30.789,2,'NADL/V3-R2F.ogg','NADL/V3-R2F.ogg','TWO'
00:00:32.954,00:00:34.157,32.954,34.157,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','T'
00:00:35.360,00:00:36.563,35.360,36.563,3,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','F'
00:00:36.563,00:00:42.576,36.563,42.576,2,'NADL/V3-P2F.ogg','NADL/V3-P2F.ogg','ONE'
00:00:44.741,00:00:45.944,44.741,45.944,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','F'
00:00:47.387,00:00:48.590,47.387,48.590,3,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','T'
00:00:48.590,00:00:54.122,48.590,54.122,2,'NADL/V3-M2F.ogg','NADL/V3-M2F.ogg','TWO'
00:00:56.047,00:00:57.490,56.047,57.490,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','T'
00:00:58.452,00:00:59.895,58.452,59.895,3,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','F'
00:00:59.895,00:01:06.871,59.895,66.871,2,'NADL/V3-B2F.ogg','NADL/V3-B2F.ogg','ONE'
00:01:09.758,00:01:11.201,69.758,71.201,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','F'
00:01:12.404,00:01:13.607,72.404,73.607,3,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','T'
00:01:13.607,00:01:20.823,73.607,80.823,2,'NADL/V3-Q2F.ogg','NADL/V3-Q2F.ogg','TWO'
00:01:22.747,00:01:23.950,82.747,83.950,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','F'
00:01:25.153,00:01:26.596,85.153,86.596,3,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','T'
00:01:26.596,00:01:32.129,86.596,92.129,2,'NADL/V3-H2F.ogg','NADL/V3-H2F.ogg','ONE'
00:01:34.053,00:01:35.256,94.053,95.256,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','T'
00:01:36.458,00:01:37.902,96.458,97.902,3,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','F'
00:01:37.902,00:01:43.915,97.902,103.915,2,'NADL/V3-N2F.ogg','NADL/V3-N2F.ogg','TWO'
00:01:45.599,00:01:46.802,105.599,106.802,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','F'
00:01:48.005,00:01:49.207,108.005,109.207,3,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','T'
00:01:49.207,00:01:58.348,109.207,118.348,2,'NADL/V3-C2F.ogg','NADL/V3-C2F.ogg','ONE'
00:02:00.272,00:02:01.475,120.272,121.475,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','T'
00:02:02.437,00:02:03.881,122.437,123.881,3,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','F'
00:02:03.881,00:02:10.856,123.881,130.856,2,'NADL/V3-J2F.ogg','NADL/V3-J2F.ogg','TWO'
00:02:12.781,00:02:14.224,132.781,134.224,3,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','T'
00:02:15.186,00:02:16.629,135.186,136.629,3,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','F'
00:02:16.629,00:02:24.808,136.629,144.808,2,'NADL/V3-O2F.ogg','NADL/V3-O2F.ogg','ONE'
00:02:26.973,00:02:28.176,146.973,148.176,3,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','F'
00:02:29.138,00:02:30.581,149.138,150.581,3,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','T'
00:02:30.581,00:02:37.316,150.581,157.316,2,'NADL/V3-F2F.ogg','NADL/V3-F2F.ogg','TWO'
00:02:39.481,00:02:40.684,159.481,160.684,3,'NADL/V3-D2F.ogg','NADL/V3-D2F.ogg','T'
