BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.127,2.165,3.127,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','T'
00:00:04.329,00:00:05.532,4.329,5.532,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','F'
00:00:05.532,00:00:09.621,5.532,9.621,2,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','ONE'
00:00:13.951,00:00:15.154,13.951,15.154,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:16.357,00:00:17.559,16.357,17.559,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:17.559,00:00:21.408,17.559,21.408,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','TWO'
00:00:23.814,00:00:25.016,23.814,25.016,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:26.219,00:00:27.422,26.219,27.422,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:27.422,00:00:31.271,27.422,31.271,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','ONE'
