BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.405,00:00:03.848,2.405,3.848,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','F'
00:00:05.051,00:00:06.494,5.051,6.494,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','T'
00:00:06.494,00:00:08.419,6.494,8.419,2,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','ONE'
00:00:11.065,00:00:12.508,11.065,12.508,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','F'
00:00:13.470,00:00:14.913,13.470,14.913,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','T'
00:00:14.913,00:00:17.078,14.913,17.078,2,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','ONE'
00:00:19.965,00:00:21.408,19.965,21.408,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','T'
00:00:22.611,00:00:23.814,22.611,23.814,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','F'
00:00:23.814,00:00:25.497,23.814,25.497,2,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','ONE'
00:00:27.903,00:00:29.346,27.903,29.346,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','T'
00:00:30.549,00:00:31.992,30.549,31.992,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','F'
00:00:31.992,00:00:35.841,31.992,35.841,2,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','ONE'
00:00:38.246,00:00:39.690,38.246,39.690,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','F'
00:00:40.892,00:00:42.336,40.892,42.336,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','T'
00:00:42.336,00:00:45.222,42.336,45.222,2,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','TWO'
00:00:47.147,00:00:48.349,47.147,48.349,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','F'
00:00:49.552,00:00:50.995,49.552,50.995,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','T'
00:00:50.995,00:00:53.401,50.995,53.401,2,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','TWO'
00:00:56.047,00:00:57.490,56.047,57.490,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','F'
00:00:58.452,00:00:59.895,58.452,59.895,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','T'
00:00:59.895,00:01:02.541,59.895,62.541,2,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','ONE'
00:01:05.669,00:01:07.112,65.669,67.112,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','T'
00:01:08.315,00:01:09.517,68.315,69.517,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','F'
00:01:09.517,00:01:11.682,69.517,71.682,2,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','TWO'
00:01:14.569,00:01:16.012,74.569,76.012,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','F'
00:01:17.215,00:01:18.417,77.215,78.417,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','T'
00:01:18.417,00:01:22.266,78.417,82.266,2,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','ONE'
00:01:26.355,00:01:27.799,86.355,87.799,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','T'
00:01:28.761,00:01:30.204,88.761,90.204,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','F'
00:01:30.204,00:01:35.737,90.204,95.737,2,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','ONE'
00:01:40.307,00:01:41.510,100.307,101.510,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','F'
00:01:42.713,00:01:44.156,102.713,104.156,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','T'
00:01:44.156,00:01:46.321,104.156,106.321,2,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','ONE'
00:01:50.651,00:01:51.853,110.651,111.853,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','F'
00:01:53.297,00:01:54.499,113.297,114.499,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','T'
