BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.367,2.165,3.367,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:04.811,00:00:06.013,4.811,6.013,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:06.013,00:00:12.027,6.013,12.027,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','TWO'
00:00:25.738,00:00:26.941,25.738,26.941,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','F'
00:00:28.143,00:00:29.587,28.143,29.587,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','T'
00:00:29.587,00:00:33.917,29.587,33.917,2,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','TWO'
00:00:53.401,00:00:54.363,53.401,54.363,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:55.566,00:00:56.768,55.566,56.768,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:56.768,00:01:05.428,56.768,65.428,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','ONE'
