BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.405,00:00:03.608,2.405,3.608,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:00:04.570,00:00:05.773,4.570,5.773,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:00:05.773,00:00:21.408,5.773,21.408,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','ONE'
00:00:37.284,00:00:38.487,37.284,38.487,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:00:39.449,00:00:40.652,39.449,40.652,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:00:40.652,00:00:48.830,40.652,48.830,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
00:01:00.136,00:01:01.098,60.136,61.098,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:01:02.301,00:01:03.504,62.301,63.504,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:01:03.504,00:01:10.479,63.504,70.479,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','ONE'
