BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.367,2.165,3.367,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:00:04.329,00:00:05.532,4.329,5.532,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:00:05.532,00:00:09.621,5.532,9.621,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','ONE'
00:00:15.395,00:00:16.597,15.395,16.597,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:00:17.800,00:00:19.003,17.800,19.003,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:00:19.003,00:00:25.738,19.003,25.738,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
00:00:30.549,00:00:31.511,30.549,31.511,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:32.714,00:00:33.917,32.714,33.917,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:33.917,00:00:41.614,33.917,41.614,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','ONE'
