BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.608,2.165,3.608,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','T'
00:00:04.811,00:00:06.254,4.811,6.254,3,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','F'
00:00:06.254,00:00:12.749,6.254,12.749,2,'NADL/V3-C1F.ogg','NADL/V3-C1F.ogg','ONE'
00:00:15.395,00:00:16.838,15.395,16.838,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','F'
00:00:18.041,00:00:19.243,18.041,19.243,3,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','T'
00:00:19.243,00:00:24.535,19.243,24.535,2,'NADL/V3-Q1F.ogg','NADL/V3-Q1F.ogg','TWO'
00:00:27.903,00:00:29.106,27.903,29.106,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','F'
00:00:30.308,00:00:31.511,30.308,31.511,3,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','T'
00:00:31.511,00:00:36.322,31.511,36.322,2,'NADL/V3-A1F.ogg','NADL/V3-A1F.ogg','TWO'
00:00:39.209,00:00:40.652,39.209,40.652,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','T'
00:00:41.855,00:00:43.057,41.855,43.057,3,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','F'
00:00:43.057,00:00:48.590,43.057,48.590,2,'NADL/V3-M1F.ogg','NADL/V3-M1F.ogg','ONE'
00:00:51.717,00:00:52.920,51.717,52.920,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','F'
00:00:54.122,00:00:55.566,54.122,55.566,3,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','T'
00:00:55.566,00:00:59.655,55.566,59.655,2,'NADL/V3-R1F.ogg','NADL/V3-R1F.ogg','TWO'
00:01:02.782,00:01:04.225,62.782,64.225,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','T'
00:01:05.187,00:01:06.631,65.187,66.631,3,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','F'
00:01:06.631,00:01:10.720,66.631,70.720,2,'NADL/V3-O1F.ogg','NADL/V3-O1F.ogg','ONE'
00:01:14.088,00:01:15.290,74.088,75.290,3,'NADL/V3-I1F.ogg','NADL/V3-I1F.ogg','T'
