BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.646,00:00:03.848,2.646,3.848,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:04.811,00:00:06.013,4.811,6.013,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:06.013,00:00:09.621,6.013,9.621,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','TWO'
00:00:19.243,00:00:20.446,19.243,20.446,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','T'
00:00:21.649,00:00:22.851,21.649,22.851,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','F'
00:00:22.851,00:00:31.752,22.851,31.752,2,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','ONE'
00:00:43.057,00:00:44.019,43.057,44.019,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:00:45.222,00:00:46.425,45.222,46.425,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:00:46.425,00:00:49.552,46.425,49.552,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','TWO'
