BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.608,2.165,3.608,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','F'
00:00:04.811,00:00:06.013,4.811,6.013,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','T'
00:00:06.013,00:00:13.230,6.013,13.230,2,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','TWO'
00:00:15.395,00:00:16.597,15.395,16.597,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','T'
00:00:17.800,00:00:19.243,17.800,19.243,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','F'
00:00:19.243,00:00:24.295,19.243,24.295,2,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','ONE'
00:00:27.181,00:00:28.625,27.181,28.625,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','F'
00:00:29.827,00:00:31.030,29.827,31.030,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','T'
00:00:31.030,00:00:35.119,31.030,35.119,2,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','ONE'
00:00:37.044,00:00:38.487,37.044,38.487,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','T'
00:00:39.690,00:00:41.133,39.690,41.133,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','F'
00:00:41.133,00:00:45.944,41.133,45.944,2,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','TWO'
00:00:48.830,00:00:50.274,48.830,50.274,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','F'
00:00:51.236,00:00:52.679,51.236,52.679,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','T'
00:00:52.679,00:00:56.768,52.679,56.768,2,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','TWO'
00:00:58.933,00:01:00.136,58.933,60.136,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','T'
00:01:01.339,00:01:02.541,61.339,62.541,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','F'
00:01:02.541,00:01:05.909,62.541,65.909,2,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','ONE'
00:01:08.796,00:01:10.239,68.796,70.239,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','F'
00:01:11.201,00:01:12.644,71.201,72.644,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','T'
00:01:12.644,00:01:15.531,72.644,75.531,2,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','TWO'
00:01:18.417,00:01:19.861,78.417,79.861,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','F'
00:01:21.063,00:01:22.266,81.063,82.266,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','T'
00:01:22.266,00:01:24.191,82.266,84.191,2,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','TWO'
00:01:26.837,00:01:28.280,86.837,88.280,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','T'
00:01:29.483,00:01:30.926,89.483,90.926,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','F'
00:01:30.926,00:01:35.496,90.926,95.496,2,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','TWO'
00:01:38.383,00:01:39.585,98.383,99.585,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','T'
00:01:40.788,00:01:42.231,100.788,102.231,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','F'
00:01:42.231,00:01:46.321,102.231,106.321,2,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','ONE'
00:01:49.207,00:01:50.651,109.207,110.651,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','F'
