BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:34.398,00:00:35.841,34.398,35.841,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','T'
00:00:36.803,00:00:38.246,36.803,38.246,3,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','F'
00:00:38.246,00:00:45.944,38.246,45.944,2,'NADL/V1-G2F.ogg','NADL/V1-G2F.ogg','ONE'
00:00:48.590,00:00:49.793,48.590,49.793,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','T'
00:00:50.755,00:00:52.198,50.755,52.198,3,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','F'
00:00:52.198,00:00:57.731,52.198,57.731,2,'NADL/V1-Q2F.ogg','NADL/V1-Q2F.ogg','ONE'
00:00:59.414,00:01:00.858,59.414,60.858,3,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','F'
00:01:02.060,00:01:03.263,62.060,63.263,3,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','T'
00:01:03.263,00:01:10.239,63.263,70.239,2,'NADL/V1-M2F.ogg','NADL/V1-M2F.ogg','TWO'
00:01:12.404,00:01:13.847,72.404,73.847,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','T'
00:01:14.809,00:01:16.253,74.809,76.253,3,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','F'
00:01:16.253,00:01:24.672,76.253,84.672,2,'NADL/V1-D2F.ogg','NADL/V1-D2F.ogg','ONE'
00:01:26.596,00:01:27.799,86.596,87.799,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','F'
00:01:28.761,00:01:29.964,88.761,89.964,3,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','T'
00:01:29.964,00:01:42.472,89.964,102.472,2,'NADL/V1-H2F.ogg','NADL/V1-H2F.ogg','TWO'
00:01:44.877,00:01:46.080,104.877,106.080,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','F'
00:01:47.283,00:01:48.726,107.283,108.726,3,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','T'
00:01:48.726,00:01:55.221,108.726,115.221,2,'NADL/V1-I2F.ogg','NADL/V1-I2F.ogg','ONE'
00:01:57.145,00:01:58.589,117.145,118.589,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','T'
00:01:59.791,00:02:00.994,119.791,120.994,3,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','F'
00:02:00.994,00:02:12.540,120.994,132.540,2,'NADL/V1-C2F.ogg','NADL/V1-C2F.ogg','TWO'
00:02:14.465,00:02:15.667,134.465,135.667,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','F'
00:02:16.870,00:02:18.073,136.870,138.073,3,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','T'
00:02:18.073,00:02:26.011,138.073,146.011,2,'NADL/V1-N2F.ogg','NADL/V1-N2F.ogg','TWO'
00:02:31.303,00:02:32.746,151.303,152.746,3,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','T'
00:02:33.708,00:02:35.151,153.708,155.151,3,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','F'
00:02:35.151,00:02:40.684,155.151,160.684,2,'NADL/V1-K2F.ogg','NADL/V1-K2F.ogg','TWO'
00:02:45.014,00:02:46.217,165.014,166.217,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','T'
00:02:47.419,00:02:48.863,167.419,168.863,3,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','F'
00:02:48.863,00:02:52.711,168.863,172.711,2,'NADL/V1-L2F.ogg','NADL/V1-L2F.ogg','ONE'
00:02:54.395,00:02:55.838,174.395,175.838,3,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','T'
00:02:57.041,00:02:58.244,177.041,178.244,3,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','F'
00:02:58.244,00:03:01.852,178.244,181.852,2,'NADL/V1-O2F.ogg','NADL/V1-O2F.ogg','ONE'
00:03:04.498,00:03:05.701,184.498,185.701,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','T'
00:03:06.903,00:03:08.106,186.903,188.106,3,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','F'
00:03:08.106,00:03:17.006,188.106,197.006,2,'NADL/V1-F2F.ogg','NADL/V1-F2F.ogg','ONE'
00:03:18.931,00:03:20.374,198.931,200.374,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','F'
00:03:21.336,00:03:22.779,201.336,202.779,3,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','T'
00:03:22.779,00:03:29.034,202.779,209.034,2,'NADL/V1-B2F.ogg','NADL/V1-B2F.ogg','TWO'
00:03:31.680,00:03:32.882,211.680,212.882,3,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','T'
00:03:34.085,00:03:35.528,214.085,215.528,3,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','F'
00:03:35.528,00:03:47.075,215.528,227.075,2,'NADL/V1-P2F.ogg','NADL/V1-P2F.ogg','ONE'
00:03:48.999,00:03:50.442,228.999,230.442,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','F'
00:03:51.404,00:03:52.848,231.404,232.848,3,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','T'
00:03:52.848,00:04:00.786,232.848,240.786,2,'NADL/V1-J2F.ogg','NADL/V1-J2F.ogg','ONE'
00:04:03.432,00:04:04.875,243.432,244.875,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','F'
00:04:05.837,00:04:07.280,245.837,247.280,3,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','T'
00:04:07.280,00:04:12.332,247.280,252.332,2,'NADL/V1-E2F.ogg','NADL/V1-E2F.ogg','ONE'
00:04:15.218,00:04:16.662,255.218,256.662,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','F'
00:04:17.624,00:04:19.067,257.624,259.067,3,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','T'
00:04:19.067,00:04:27.005,259.067,267.005,2,'NADL/V1-R2F.ogg','NADL/V1-R2F.ogg','TWO'
00:04:29.892,00:04:31.094,269.892,271.094,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','F'
00:04:32.057,00:04:33.500,272.057,273.500,3,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','T'
00:04:33.500,00:04:39.273,273.500,279.273,2,'NADL/V1-A2F.ogg','NADL/V1-A2F.ogg','ONE'
