BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:03.127,00:00:04.329,3.127,4.329,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:05.532,00:00:06.735,5.532,6.735,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:06.735,00:00:10.584,6.735,10.584,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','ONE'
00:00:16.357,00:00:17.559,16.357,17.559,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:18.762,00:00:19.965,18.762,19.965,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:19.965,00:00:24.054,19.965,24.054,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','TWO'
00:00:28.143,00:00:29.346,28.143,29.346,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:30.549,00:00:31.752,30.549,31.752,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:31.752,00:00:36.803,31.752,36.803,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','TWO'
