BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:23.814,00:00:25.016,23.814,25.016,3,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','T'
00:00:26.460,00:00:27.903,26.460,27.903,3,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','F'
00:00:27.903,00:00:30.789,27.903,30.789,2,'NADL/V4-B2F.ogg','NADL/V4-B2F.ogg','TWO'
00:00:33.917,00:00:35.360,33.917,35.360,3,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','F'
00:00:36.563,00:00:38.246,36.563,38.246,3,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','T'
00:00:38.246,00:00:41.855,38.246,41.855,2,'NADL/V4-J2F.ogg','NADL/V4-J2F.ogg','ONE'
00:00:44.260,00:00:45.703,44.260,45.703,3,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','F'
00:00:47.147,00:00:48.590,47.147,48.590,3,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','T'
00:00:48.590,00:00:51.957,48.590,51.957,2,'NADL/V4-N2F.ogg','NADL/V4-N2F.ogg','TWO'
00:00:54.122,00:00:55.566,54.122,55.566,3,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','T'
00:00:57.009,00:00:58.212,57.009,58.212,3,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','F'
00:00:58.212,00:01:01.820,58.212,61.820,2,'NADL/V4-M2F.ogg','NADL/V4-M2F.ogg','ONE'
00:01:03.985,00:01:05.428,63.985,65.428,3,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','F'
00:01:06.871,00:01:08.315,66.871,68.315,3,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','T'
00:01:08.315,00:01:10.239,68.315,70.239,2,'NADL/V4-P2F.ogg','NADL/V4-P2F.ogg','ONE'
00:01:12.644,00:01:14.088,72.644,74.088,3,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','F'
00:01:15.531,00:01:16.974,75.531,76.974,3,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','T'
00:01:16.974,00:01:19.861,76.974,79.861,2,'NADL/V4-F2F.ogg','NADL/V4-F2F.ogg','TWO'
00:01:22.026,00:01:23.469,82.026,83.469,3,'NADL/V4-O2F.ogg','NADL/V4-O2F.ogg','F'
