BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.646,00:00:04.089,2.646,4.089,3,'NADL/V4-M1F.ogg','NADL/V4-M1F.ogg','T'
00:00:05.532,00:00:06.975,5.532,6.975,3,'NADL/V4-M1F.ogg','NADL/V4-M1F.ogg','F'
00:00:06.975,00:00:33.195,6.975,33.195,2,'NADL/V4-M1F.ogg','NADL/V4-M1F.ogg','TWO'
00:00:37.765,00:00:38.968,37.765,38.968,3,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','F'
00:00:40.411,00:00:41.855,40.411,41.855,3,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','T'
00:00:41.855,00:00:59.895,41.855,59.895,2,'NADL/V4-R1F.ogg','NADL/V4-R1F.ogg','ONE'
00:01:03.023,00:01:04.466,63.023,64.466,3,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','T'
00:01:05.909,00:01:07.352,65.909,67.352,3,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','F'
00:01:07.352,00:01:13.366,67.352,73.366,2,'NADL/V4-H1F.ogg','NADL/V4-H1F.ogg','TWO'
00:01:16.974,00:01:18.177,76.974,78.177,3,'NADL/V4-J1F.ogg','NADL/V4-J1F.ogg','F'
00:01:19.861,00:01:21.063,79.861,81.063,3,'NADL/V4-J1F.ogg','NADL/V4-J1F.ogg','T'
00:01:21.063,00:01:24.912,81.063,84.912,2,'NADL/V4-J1F.ogg','NADL/V4-J1F.ogg','ONE'
00:01:28.280,00:01:29.723,88.280,89.723,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','F'
00:01:31.166,00:01:32.610,91.166,92.610,3,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','T'
00:01:32.610,00:01:35.496,92.610,95.496,2,'NADL/V4-L1F.ogg','NADL/V4-L1F.ogg','ONE'
00:01:40.307,00:01:41.750,100.307,101.750,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','F'
00:01:43.194,00:01:44.637,103.194,104.637,3,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','T'
00:01:44.637,00:01:55.461,104.637,115.461,2,'NADL/V4-B1F.ogg','NADL/V4-B1F.ogg','TWO'
00:01:58.829,00:02:00.032,118.829,120.032,3,'NADL/V4-F1F.ogg','NADL/V4-F1F.ogg','F'
00:02:01.475,00:02:02.678,121.475,122.678,3,'NADL/V4-F1F.ogg','NADL/V4-F1F.ogg','T'
00:02:02.678,00:02:07.729,122.678,127.729,2,'NADL/V4-F1F.ogg','NADL/V4-F1F.ogg','ONE'
00:02:10.856,00:02:12.300,130.856,132.300,3,'NADL/V4-Q1F.ogg','NADL/V4-Q1F.ogg','T'
