BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:04.811,00:00:06.013,4.811,6.013,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','F'
00:00:07.216,00:00:08.419,7.216,8.419,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','T'
00:00:08.419,00:00:12.989,8.419,12.989,2,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','ONE'
00:00:27.662,00:00:28.865,27.662,28.865,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:30.068,00:00:31.271,30.068,31.271,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:31.271,00:00:32.714,31.271,32.714,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','TWO'
00:01:09.758,00:01:10.961,69.758,70.961,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:01:12.163,00:01:13.366,72.163,73.366,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:01:13.366,00:01:16.974,73.366,76.974,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
00:01:24.672,00:01:25.874,84.672,85.874,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:01:27.077,00:01:28.280,87.077,88.280,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:01:28.280,00:01:34.293,88.280,94.293,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','ONE'
