BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:01.924,00:00:03.127,1.924,3.127,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:00:04.329,00:00:05.532,4.329,5.532,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:00:05.532,00:00:23.814,5.532,23.814,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
00:00:27.662,00:00:28.625,27.662,28.625,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:29.827,00:00:31.271,29.827,31.271,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:31.271,00:00:41.614,31.271,41.614,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','TWO'
00:00:44.741,00:00:45.944,44.741,45.944,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','F'
00:00:47.147,00:00:48.349,47.147,48.349,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','T'
00:00:48.349,00:00:56.528,48.349,56.528,2,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','TWO'
00:00:59.655,00:01:00.617,59.655,60.617,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:01:01.820,00:01:03.023,61.820,63.023,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:01:03.023,00:01:07.112,63.023,67.112,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','TWO'
