BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:06.013,00:00:07.216,6.013,7.216,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','T'
00:00:08.419,00:00:09.862,8.419,9.862,3,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','F'
00:00:09.862,00:00:53.641,9.862,53.641,2,'NADL/V2-M1F.ogg','NADL/V2-M1F.ogg','TWO'
00:01:04.466,00:01:05.909,64.466,65.909,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','T'
00:01:07.112,00:01:08.555,67.112,68.555,3,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','F'
00:01:08.555,00:01:11.923,68.555,71.923,2,'NADL/V2-L1F.ogg','NADL/V2-L1F.ogg','ONE'
00:01:14.809,00:01:16.253,74.809,76.253,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','T'
00:01:17.455,00:01:18.899,77.455,78.899,3,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','F'
00:01:18.899,00:01:21.304,78.899,81.304,2,'NADL/V2-F1F.ogg','NADL/V2-F1F.ogg','ONE'
00:01:24.431,00:01:25.634,84.431,85.634,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','F'
00:01:27.077,00:01:28.520,87.077,88.520,3,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','T'
00:01:28.520,00:01:29.964,88.520,89.964,2,'NADL/V2-D1F.ogg','NADL/V2-D1F.ogg','ONE'
00:01:32.850,00:01:34.293,92.850,94.293,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','F'
00:01:35.737,00:01:36.939,95.737,96.939,3,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','T'
00:01:36.939,00:01:38.864,96.939,98.864,2,'NADL/V2-A1F.ogg','NADL/V2-A1F.ogg','ONE'
00:01:41.991,00:01:43.434,101.991,103.434,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','F'
00:01:44.877,00:01:46.321,104.877,106.321,3,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','T'
00:01:46.321,00:01:51.613,106.321,111.613,2,'NADL/V2-Q1F.ogg','NADL/V2-Q1F.ogg','ONE'
