BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:03.608,00:00:04.811,3.608,4.811,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:06.013,00:00:07.216,6.013,7.216,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:07.216,00:00:29.106,7.216,29.106,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','TWO'
00:00:35.600,00:00:36.803,35.600,36.803,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:00:38.006,00:00:39.209,38.006,39.209,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:00:39.209,00:00:41.855,39.209,41.855,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','TWO'
00:00:45.222,00:00:46.425,45.222,46.425,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','F'
00:00:47.628,00:00:48.830,47.628,48.830,3,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','T'
00:00:48.830,00:00:51.717,48.830,51.717,2,'NADL/V3_CF.ogg','NADL/V3_CF.ogg','TWO'
