BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:04.811,00:00:06.013,4.811,6.013,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','F'
00:00:07.216,00:00:08.419,7.216,8.419,3,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','T'
00:00:08.419,00:00:11.546,8.419,11.546,2,'NADL/V1_DF.ogg','NADL/V1_DF.ogg','TWO'
00:00:14.192,00:00:15.395,14.192,15.395,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','F'
00:00:16.597,00:00:17.800,16.597,17.800,3,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','T'
00:00:17.800,00:00:19.965,17.800,19.965,2,'NADL/V1_BF.ogg','NADL/V1_BF.ogg','TWO'
