BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:04.811,00:00:06.254,4.811,6.254,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','F'
00:00:09.862,00:00:11.546,9.862,11.546,3,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','T'
00:00:11.546,00:00:15.395,11.546,15.395,2,'NADL/V1_CF.ogg','NADL/V1_CF.ogg','TWO'
00:00:21.889,00:00:23.333,21.889,23.333,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','T'
00:00:26.700,00:00:28.384,26.700,28.384,3,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','F'
00:00:28.384,00:00:35.841,28.384,35.841,2,'NADL/V1_AF.ogg','NADL/V1_AF.ogg','ONE'
