BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:02.165,00:00:03.608,2.165,3.608,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','F'
00:00:04.570,00:00:06.013,4.570,6.013,3,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','T'
00:00:06.013,00:00:07.938,6.013,7.938,2,'NADL/V2-H2F.ogg','NADL/V2-H2F.ogg','TWO'
00:00:10.824,00:00:12.267,10.824,12.267,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','F'
00:00:13.470,00:00:14.673,13.470,14.673,3,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','T'
00:00:14.673,00:00:16.838,14.673,16.838,2,'NADL/V2-K2F.ogg','NADL/V2-K2F.ogg','TWO'
00:00:19.724,00:00:20.927,19.724,20.927,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','F'
00:00:22.130,00:00:23.573,22.130,23.573,3,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','T'
00:00:23.573,00:00:25.497,23.573,25.497,2,'NADL/V2-A2F.ogg','NADL/V2-A2F.ogg','TWO'
00:00:28.143,00:00:29.587,28.143,29.587,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','F'
00:00:30.549,00:00:31.992,30.549,31.992,3,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','T'
00:00:31.992,00:00:33.195,31.992,33.195,2,'NADL/V2-I2F.ogg','NADL/V2-I2F.ogg','ONE'
00:00:35.841,00:00:37.284,35.841,37.284,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','T'
00:00:38.487,00:00:39.690,38.487,39.690,3,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','F'
00:00:39.690,00:00:41.855,39.690,41.855,2,'NADL/V2-R2F.ogg','NADL/V2-R2F.ogg','TWO'
00:00:44.501,00:00:45.703,44.501,45.703,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','T'
00:00:46.906,00:00:48.349,46.906,48.349,3,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','F'
00:00:48.349,00:00:50.755,48.349,50.755,2,'NADL/V2-Q2F.ogg','NADL/V2-Q2F.ogg','TWO'
00:00:53.401,00:00:54.844,53.401,54.844,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','F'
00:00:55.806,00:00:57.249,55.806,57.249,3,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','T'
00:00:57.249,00:00:59.174,57.249,59.174,2,'NADL/V2-D2F.ogg','NADL/V2-D2F.ogg','TWO'
00:01:01.579,00:01:03.023,61.579,63.023,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','F'
00:01:03.985,00:01:05.428,63.985,65.428,3,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','T'
00:01:05.428,00:01:08.074,65.428,68.074,2,'NADL/V2-J2F.ogg','NADL/V2-J2F.ogg','ONE'
00:01:10.479,00:01:11.923,70.479,71.923,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','T'
00:01:13.125,00:01:14.328,73.125,74.328,3,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','F'
00:01:14.328,00:01:16.253,74.328,76.253,2,'NADL/V2-F2F.ogg','NADL/V2-F2F.ogg','TWO'
00:01:18.899,00:01:20.101,78.899,80.101,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','T'
00:01:21.304,00:01:22.747,81.304,82.747,3,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','F'
00:01:22.747,00:01:24.191,82.747,84.191,2,'NADL/V2-N2F.ogg','NADL/V2-N2F.ogg','TWO'
00:01:26.837,00:01:28.039,86.837,88.039,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','F'
00:01:29.242,00:01:30.685,89.242,90.685,3,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','T'
00:01:30.685,00:01:31.888,90.685,91.888,2,'NADL/V2-B2F.ogg','NADL/V2-B2F.ogg','TWO'
00:01:34.775,00:01:35.977,94.775,95.977,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','F'
00:01:37.180,00:01:38.623,97.180,98.623,3,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','T'
00:01:38.623,00:01:40.067,98.623,100.067,2,'NADL/V2-O2F.ogg','NADL/V2-O2F.ogg','TWO'
00:01:42.713,00:01:43.915,102.713,103.915,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','F'
00:01:45.118,00:01:46.561,105.118,106.561,3,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','T'
00:01:46.561,00:01:48.005,106.561,108.005,2,'NADL/V2-G2F.ogg','NADL/V2-G2F.ogg','ONE'
00:01:50.891,00:01:52.334,110.891,112.334,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','T'
00:01:53.297,00:01:54.740,113.297,114.740,3,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','F'
00:01:54.740,00:01:56.183,114.740,116.183,2,'NADL/V2-E2F.ogg','NADL/V2-E2F.ogg','TWO'
00:01:58.829,00:02:00.032,118.829,120.032,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','F'
00:02:01.235,00:02:02.678,121.235,122.678,3,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','T'
00:02:02.678,00:02:04.602,122.678,124.602,2,'NADL/V2-C2F.ogg','NADL/V2-C2F.ogg','TWO'
00:02:07.248,00:02:08.451,127.248,128.451,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','F'
00:02:09.654,00:02:11.097,129.654,131.097,3,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','T'
00:02:11.097,00:02:12.781,131.097,132.781,2,'NADL/V2-M2F.ogg','NADL/V2-M2F.ogg','TWO'
00:02:15.427,00:02:16.870,135.427,136.870,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','F'
00:02:18.073,00:02:19.275,138.073,139.275,3,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','T'
00:02:19.275,00:02:21.440,139.275,141.440,2,'NADL/V2-L2F.ogg','NADL/V2-L2F.ogg','TWO'
00:02:24.327,00:02:25.530,144.327,145.530,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','T'
00:02:26.732,00:02:28.176,146.732,148.176,3,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','F'
00:02:28.176,00:02:29.859,148.176,149.859,2,'NADL/V2-P2F.ogg','NADL/V2-P2F.ogg','ONE'
