BeginTime,EndTime,BeginTime2,EndTime2,Tier,StimulusID,StimulusCode,Tag
00:00:12.508,00:00:13.951,12.508,13.951,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','T'
00:00:17.078,00:00:18.522,17.078,18.522,3,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','F'
00:00:18.522,00:00:23.092,18.522,23.092,2,'NADL/V3_AF.ogg','NADL/V3_AF.ogg','ONE'
00:00:30.308,00:00:31.752,30.308,31.752,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','F'
00:00:34.879,00:00:36.563,34.879,36.563,3,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','T'
00:00:36.563,00:00:48.109,36.563,48.109,2,'NADL/V3_BF.ogg','NADL/V3_BF.ogg','TWO'
00:00:56.287,00:00:57.731,56.287,57.731,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','T'
00:01:00.617,00:01:02.301,60.617,62.301,3,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','F'
00:01:02.301,00:01:08.074,62.301,68.074,2,'NADL/V3_DF.ogg','NADL/V3_DF.ogg','ONE'
